,HomeTeam,AwayTeam,FTHG,FTAG,result,HTHG,HTAG,HTR,HST,AST,HF,AF,HY,AY,HR,AR,player_Name_home,player_Wins_home,player_Losses_home,player_Goals_home,player_Goals per match_home,player_Penalties scored_home,player_Shooting accuracy %_home,player_Own goals_home,player_Yellow cards_home,player_Red cards_home,player_Fouls_home,Forward_home,rank_home,matches_played_home,wins_home,drawns_home,goals_for_home,goals_against_home,goals_diff_home,points_home,lossess_home,rank_away,matches_played_away,wins_away,drawns_away,goals_for_away,goals_against_away,goals_diff_away,points_away,lossess_away,player_Name_away,player_Wins_away,player_Losses_away,player_Goals_away,player_Goals per match_away,player_Penalties scored_away,player_Shooting accuracy %_away,player_Own goals_away,player_Yellow cards_away,player_Red cards_away,player_Fouls_away,Forward_away,numberof_winby_home_between,numberof_winby_away_between,numberof_match_draw_between,number_of_match_play_between,Past_5_match_won_by_home,Past_5_match_won_by_away,Past_5_match_drwan
497,Chelsea,West Brom,2,0,H,2,0,H,8,1,7,9,1,0,0,1,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,6,0,0,6,5,0,0
498,Chelsea,West Brom,1,0,H,0,0,D,2,1,6,10,2,4,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,6,0,0,6,5,0,0
499,Chelsea,West Brom,3,0,H,1,0,H,8,1,11,11,0,2,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,6,0,0,6,5,0,0
500,Man United,West Brom,2,2,D,2,0,H,9,2,10,7,1,2,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,2,1,1,4,2,1,1
501,Man United,West Brom,2,0,H,1,0,H,9,3,5,13,0,1,0,1,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,2,1,1,4,2,1,1
502,Man United,West Brom,2,0,H,1,0,H,14,9,9,7,1,0,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,2,1,1,4,2,1,1
503,Man United,West Brom,0,1,A,0,0,D,4,4,8,13,1,1,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,2,1,1,4,2,1,1
504,Aston Villa,West Brom,2,1,H,1,0,H,3,4,8,14,0,2,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,2,2,1,5,2,2,1
505,Aston Villa,West Brom,1,2,A,1,1,D,0,5,11,8,2,3,1,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,2,2,1,5,2,2,1
506,Aston Villa,West Brom,1,1,D,0,0,D,8,7,9,11,1,1,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,2,2,1,5,2,2,1
507,Aston Villa,West Brom,4,3,H,3,3,D,6,4,15,10,1,3,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,2,2,1,5,2,2,1
508,Aston Villa,West Brom,0,1,A,0,1,A,3,6,10,11,2,3,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,2,2,1,5,2,2,1
509,Arsenal,West Brom,2,0,H,1,0,H,7,2,11,12,2,3,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,4,0,0,4,4,0,0
510,Arsenal,West Brom,1,0,H,1,0,H,4,1,9,6,2,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,4,0,0,4,4,0,0
511,Arsenal,West Brom,2,0,H,2,0,H,7,1,14,14,0,1,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,4,0,0,4,4,0,0
512,Arsenal,West Brom,2,0,H,1,0,H,6,3,8,17,1,4,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,4,0,0,4,4,0,0
513,Newcastle,West Brom,3,3,D,2,0,H,10,7,5,8,0,0,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,2,1,1,4,2,1,1
514,Newcastle,West Brom,2,3,A,1,2,A,11,8,9,10,1,0,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,2,1,1,4,2,1,1
515,Newcastle,West Brom,2,1,H,1,0,H,6,4,13,7,3,2,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,2,1,1,4,2,1,1
516,Newcastle,West Brom,2,1,H,1,0,H,6,1,15,15,1,2,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,2,1,1,4,2,1,1
517,Southampton,West Brom,0,3,A,0,1,A,4,9,9,11,2,2,2,1,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,0,2,0,2,0,2,0
518,Southampton,West Brom,1,2,A,1,1,D,1,3,13,17,1,3,1,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,0,2,0,2,0,2,0
519,Crystal Palace,West Brom,3,1,H,2,0,H,6,6,13,13,0,3,0,0,Michy Batshuayi,37,15,13,0,0,34,0,0,0,24,Michy Batshuayi,14,388,111,96,425,564,-13,42,181,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,1,2,0,3,1,2,0
520,Crystal Palace,West Brom,0,2,A,0,1,A,4,4,17,17,3,3,0,0,Michy Batshuayi,37,15,13,0,0,34,0,0,0,24,Michy Batshuayi,14,388,111,96,425,564,-13,42,181,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,1,2,0,3,1,2,0
521,Crystal Palace,West Brom,0,1,A,0,0,D,4,3,12,15,2,2,0,0,Michy Batshuayi,37,15,13,0,0,34,0,0,0,24,Michy Batshuayi,14,388,111,96,425,564,-13,42,181,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,1,2,0,3,1,2,0
522,Leicester,West Brom,0,1,A,0,0,D,5,3,5,12,0,1,0,0,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,11,498,157,136,623,718,-7,46,205,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,0,2,1,3,0,2,1
523,Leicester,West Brom,1,2,A,0,0,D,2,5,8,8,0,2,0,0,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,11,498,157,136,623,718,-7,46,205,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,0,2,1,3,0,2,1
524,Leicester,West Brom,1,1,D,0,0,D,3,1,13,6,2,2,0,0,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,11,498,157,136,623,718,-7,46,205,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,0,2,1,3,0,2,1
525,Brighton,West Brom,3,1,H,1,0,H,6,3,9,4,2,0,0,0,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,16,76,18,22,69,114,-22,38,36,17,456,112,128,475,696,-18,38,216,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,1,0,0,1,1,0,0
526,Everton,Southampton,3,1,H,3,1,H,9,2,2,3,0,0,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,2,7,3,0,2
527,Everton,Southampton,2,1,H,1,0,H,4,2,9,14,2,4,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,2,7,3,0,2
528,Everton,Southampton,1,0,H,1,0,H,1,2,12,17,0,1,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,2,7,3,0,2
529,Everton,Southampton,1,1,D,0,0,D,2,4,8,14,1,1,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,2,7,3,0,2
530,Everton,Southampton,3,0,H,0,0,D,6,3,5,14,0,1,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,2,7,3,0,2
531,Everton,Southampton,1,1,D,0,0,D,3,5,14,12,2,4,0,1,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,2,7,3,0,2
532,Everton,Southampton,2,1,H,2,0,H,7,4,8,20,0,5,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,2,7,3,0,2
533,Tottenham,Southampton,1,0,H,0,0,D,4,6,8,9,1,1,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,3,1,0,4,3,1,0
534,Tottenham,Southampton,3,2,H,1,2,A,6,4,9,9,1,2,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,3,1,0,4,3,1,0
535,Tottenham,Southampton,1,2,A,1,1,D,6,2,8,16,0,3,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,3,1,0,4,3,1,0
536,Tottenham,Southampton,2,1,H,2,0,H,6,3,12,13,3,3,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,3,1,0,4,3,1,0
537,Burnley,Southampton,1,0,H,0,0,D,2,4,15,11,1,3,0,0,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,1,0,2,3,1,0,2
538,Burnley,Southampton,1,1,D,0,0,D,3,6,8,14,1,0,0,0,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,1,0,2,3,1,0,2
539,Burnley,Southampton,1,1,D,0,0,D,6,4,10,9,3,1,0,0,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,1,0,2,3,1,0,2
540,Man City,Southampton,3,2,H,1,0,H,15,6,4,6,1,2,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,1,6,4,0,1
541,Man City,Southampton,4,1,H,3,1,H,8,1,9,15,3,0,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,1,6,4,0,1
542,Man City,Southampton,2,0,H,1,0,H,6,4,13,8,1,1,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,1,6,4,0,1
543,Man City,Southampton,3,1,H,2,0,H,9,8,14,11,2,1,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,1,6,4,0,1
544,Man City,Southampton,1,1,D,0,1,A,3,2,11,10,3,3,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,1,6,4,0,1
545,Man City,Southampton,2,1,H,0,0,D,12,2,12,11,1,1,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,1,6,4,0,1
546,Fulham,Southampton,1,1,D,1,0,H,2,3,14,12,3,0,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,0,1,1,2,0,1,1
547,Fulham,Southampton,0,3,A,0,0,D,4,5,10,9,0,3,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,0,1,1,2,0,1,1
548,West Ham,Southampton,4,1,H,0,0,D,8,4,10,12,0,2,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,3,1,0,4,3,1,0
549,West Ham,Southampton,2,1,H,0,1,A,5,4,6,12,1,3,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,3,1,0,4,3,1,0
550,West Ham,Southampton,0,3,A,0,1,A,1,9,9,14,5,2,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,3,1,0,4,3,1,0
551,West Ham,Southampton,3,0,H,1,0,H,6,1,2,11,1,1,0,0,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,10,882,290,228,1064,1269,-8,47,364,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,3,1,0,4,3,1,0
552,Liverpool,Southampton,2,1,H,1,0,H,5,6,8,11,1,2,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,0,2,4,2,0,2
553,Liverpool,Southampton,1,1,D,0,0,D,2,3,8,11,1,0,0,1,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,0,2,4,2,0,2
554,Liverpool,Southampton,0,0,D,0,0,D,8,0,9,4,1,3,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,0,2,4,2,0,2
555,Liverpool,Southampton,3,0,H,3,0,H,4,1,7,10,0,2,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,0,2,4,2,0,2
556,Chelsea,Southampton,2,2,D,2,0,H,10,3,10,11,1,0,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,1,2,5,2,1,2
557,Chelsea,Southampton,3,1,H,0,1,A,7,1,15,14,1,4,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,1,2,5,2,1,2
558,Chelsea,Southampton,1,1,D,1,1,D,7,5,10,11,3,3,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,1,2,5,2,1,2
559,Chelsea,Southampton,1,3,A,1,1,D,3,5,14,14,2,5,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,1,2,5,2,1,2
560,Chelsea,Southampton,4,2,H,2,1,H,7,4,13,9,2,2,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,1,2,5,2,1,2
561,Man United,Southampton,2,1,H,2,1,H,7,10,10,10,2,1,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,2,1,5,2,2,1
562,Man United,Southampton,1,1,D,1,0,H,5,7,10,19,2,3,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,2,1,5,2,2,1
563,Man United,Southampton,0,1,A,0,0,D,0,1,9,10,2,3,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,2,1,5,2,2,1
564,Man United,Southampton,0,1,A,0,0,D,1,2,11,8,0,0,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,2,1,5,2,2,1
565,Man United,Southampton,2,0,H,1,0,H,5,1,11,8,0,0,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,2,2,1,5,2,2,1
566,Aston Villa,Southampton,0,1,A,0,1,A,10,4,9,6,1,1,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,0,2,1,3,0,2,1
567,Aston Villa,Southampton,1,1,D,1,0,H,1,4,15,17,1,2,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,0,2,1,3,0,2,1
568,Aston Villa,Southampton,2,4,A,1,2,A,7,7,8,9,2,0,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,0,2,1,3,0,2,1
569,Arsenal,Southampton,6,1,H,4,1,H,12,4,4,7,0,0,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,1,6,4,0,1
570,Arsenal,Southampton,2,0,H,1,0,H,4,4,10,14,0,3,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,1,6,4,0,1
571,Arsenal,Southampton,1,0,H,0,0,D,8,1,7,14,0,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,1,6,4,0,1
572,Arsenal,Southampton,0,0,D,0,0,D,11,3,11,19,2,1,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,1,6,4,0,1
573,Arsenal,Southampton,3,2,H,2,1,H,7,8,11,7,2,1,1,1,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,1,6,4,0,1
574,Arsenal,Southampton,2,0,H,2,0,H,4,4,7,14,0,0,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,5,0,1,6,4,0,1
575,Newcastle,Southampton,4,2,H,2,1,H,5,7,12,12,0,4,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,12,772,238,214,937,1087,-7,46,320,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,1,0,1,2,1,0,1
